Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Album Image URL,Track Duration (ms),Popularity,Artist Genres,Danceability,Label
2pV8RpdLemcyMWko8dASVt,Like I'm Gonna Lose You,Jasmine Thompson,Like I'm Gonna Lose You,2015,https://i.scdn.co/image/ab67616d0000b273c432294bc8f984eca745350d,232338,61,viral pop,0.398,Atlantic Records
3pyoAvbBO4kDKkh999Miyj,Isn't It Time,The Babys,Broken Heart,1977,https://i.scdn.co/image/ab67616d0000b273d41e0412d2e8e83a996b1c8d,243920,0,album rock,0.523,Chrysalis Records
33q2gObaCllLh0Yt05Tsu7,That's When I Think of You,1927,20... Ish Anniversary Edition,1988,https://i.scdn.co/image/ab67616d0000b2734c537bd4feebf90b1af2127e,253253,0,australian rock,0.566,Albert
4Lx9OsGvaVMQqaO8kz8gBs,Don't Wait,The Beautiful Girls,Spooks,2010,https://i.scdn.co/image/ab67616d0000b27331ec4c3b978444907091ff2b,196586,17,australian reggae fusion,0.63,Die!Boredom
5bpjnItVAZvbTtFl8zMslP,Just A Feeling,Maroon 5,Hands All Over (Revised International Standard version),2010,https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb,226506,46,pop,0.601,Interscope Records*
4idnt3XfyN98uq16wPW70d,Lights Down Low,Jessie James Decker,Lights Down Low,2015,https://i.scdn.co/image/ab67616d0000b2736105ed1ea4f8144d123f1f8b,197946,0,contemporary country,0.527,Big Yellow Dog Music
1zi3f2VL4eSFHvm0WC506q,Achy Breaky Heart,Billy Ray Cyrus,The Best Of Billy Ray Cyrus: Cover To Cover,1997,https://i.scdn.co/image/ab67616d0000b273d18ab4a1134a0955584fc9ab,204960,0,country rock,0.766,Mercury
6T506SFlFUVVNvnmCiVZR0,Dangerous Woman,Ariana Grande,Dangerous Woman,2016,https://i.scdn.co/image/ab67616d0000b273dde4d2eb76a3326925bf7241,235946,0,pop,0.662,Universal Music Group
2JRicL2f8tJl9TiQlH7vbJ,It's All Coming Back to Me Now,Céline Dion,Falling Into You,1996,https://i.scdn.co/image/ab67616d0000b27358c80c8f4e3e23311906f9c4,456866,0,canadian pop,0.384,Columbia
7igeByaBM0MgGsgXtNxDJ7,positions,Ariana Grande,positions,2020,https://i.scdn.co/image/ab67616d0000b2737368325f5998ef48d4fb5401,172324,2,pop,0.736,Republic Records
5tRifT4qX6gfmpEK2pUv4h,Waking Up In Vegas,Katy Perry,One Of The Boys,2008,https://i.scdn.co/image/ab67616d0000b27331cc26681b0164332fa26634,199186,44,pop,0.524,Capitol Records
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,Lover,2019,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,178426,90,pop,0.552,Taylor Swift
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream,2010,https://i.scdn.co/image/ab67616d0000b273f619042d5f6b2149a4f5e0ca,230733,65,pop,0.652,Capitol Records
7ubq5fqmcPhfg1Q8s3HbbA,The Other Woman,Ray Parker Jr.,The Other Woman (Expanded Edition),1982,https://i.scdn.co/image/ab67616d0000b27331cd511271643078587c4009,247960,33,theme,0.909,Legacy Recordings
50jxuJ7lkylYxorvq2qyrd,Dear Lady Twist,Gary U.S. Bonds,Twist Up Calypso,2012,https://i.scdn.co/image/ab67616d0000b273a9f32235871d8277a5a4f4e8,150569,0,rhythm and blues,0.442,The Twist
0Azn2vpP3Sbs8qAG8e1KUc,Making Your Mind Up,Bucks Fizz,Bucks Fizz,2004,https://i.scdn.co/image/ab67616d0000b27312bc8ca1fc44a9f10bd17aaf,158440,45,new wave pop,0.64,Sony Music Entertainment
5Muvh0ooAJkSgBylFyI3su,Steal My Sunshine - Single Version,LEN,Steal My Sunshine EP,1999,https://i.scdn.co/image/ab67616d0000b273b48a080b2b7b05ad4d9ca8a0,211466,52,canadian rock,0.405,Epic/Work
2knr7ikPt4l7bk92qS4ZXW,Euphoria,Loreen,Heal,2012,https://i.scdn.co/image/ab67616d0000b27396663c059e615c7db2ed9bb6,214133,66,europop,0.518,WM Sweden
3dFR132gzO8jxD57R2gid3,You Light Up My Life,Debby Boone,You Light Up My Life,1977,https://i.scdn.co/image/ab67616d0000b273f1261efb05286fadeaa0734b,216286,54,bubblegum pop,0.333,Curb Records
3Swc1delyFn1fwPDkInUhC,Feels Like I'm in Love,Kelly Marie,Feels Like I'm in Love,1980,https://i.scdn.co/image/ab67616d0000b2735fb74ba15895ca007a2b3bb5,256666,43,hi-nrg,0.716,Coast To Coast Records
2ENx9vLmbagrc0yDY1j0BN,Uptown Girl - Radio Edit,Westlife,World Of Our Own,2001,https://i.scdn.co/image/ab67616d0000b273735b334a6e20d873a6d72792,186000,0,boy band,0.649,RCA Records Label
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Fine Line,2019,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,174000,83,pop,0.548,Columbia
2AvMA7gOOhQpDDUjBs89ap,Where Do You Go To (My Lovely),Peter Sarstedt,Playlist: The Best Of Peter Sarstedt,2016,https://i.scdn.co/image/ab67616d0000b273be8f688f6b18a9e29ee1477b,284706,44,british folk,0.408,Rhino
1mg8vWNKP6LNu8lkkkBPmx,Evie Part 1 Let Your Hair Hang Down,Stevie Wright,Rock Box,2009,https://i.scdn.co/image/ab67616d0000b2732ae6710a8ebd3a627e8ac743,240413,0,australian rock,0.498,Universal Music Australia Pty. Ltd.
4n5OffovRDKJG608FXl5yP,Hollywood Seven,Jon English,English History,1979,https://i.scdn.co/image/ab67616d0000b2732139eea45af00569df0573ba,293426,5,australian rock,0.328,Ambition Entertainment Pty Ltd
0NSWNgDHyH3WDj7fEwDvvS,Questions I Can't Answer,Heinz,"The Alchemist of Pop Joe Meek, Vol. 2",2013,https://i.scdn.co/image/ab67616d0000b27301cefe3d9452469e4ce0766e,142076,1,british invasion,0.604,Classic Records
3oEHQmhvFLiE7ZYES0ulzv,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,Let's Talk About Love,1997,https://i.scdn.co/image/ab67616d0000b273a626e7f7249adfbf2a839954,280000,1,canadian pop,0.428,Columbia
6XzWrZIxG83Cs6bM5BSMfr,Dancing In The Storm,Boom Crash Opera,The Best Things,2013,https://i.scdn.co/image/ab67616d0000b2735befefcd248619aaaa07085c,251253,0,australian rock,0.5,Bloodlines
5s5t0OFg9lIlBFaCI14K1i,She Will Be Loved,Maroon 5,Songs About Jane,2002,https://i.scdn.co/image/ab67616d0000b273fb869ab46e93e7069c67134f,257133,0,pop,0.524,Universal Music Group
5JPWmf7ZcJTSKOzzyGyPUI,Closer,Travis,The Boy With No Name,2007,https://i.scdn.co/image/ab67616d0000b27301acfce125b937a2196e1c17,240626,0,britpop,0.538,Independiente
3XY0oIVf2roUFIwkzjBgwt,I Only Wanna Be with You,Bay City Rollers,Dedication,1976,https://i.scdn.co/image/ab67616d0000b273b233340ebf97b095ad634003,216906,45,bubblegum pop,0.594,Arista
0iA3xXSkSCiJywKyo1UKjQ,Louie Louie,The Kingsmen,The Best of The Kingsmen,2006,https://i.scdn.co/image/ab67616d0000b27348e88654b690107f44596b17,165381,61,classic garage rock,0.623,"Kingsmen Int'l Licensing, Inc."
3bDGwl0X3EjQmIyFD1uif5,Roar,Katy Perry,PRISM (Deluxe),2013,https://i.scdn.co/image/ab67616d0000b273078cfcd17022e7fac7f59a1d,223546,1,pop,0.56,Universal Music Group
7LxnwMFmVDhTJr9XRLCylg,I Only Want to Be with You,The Tourists,Greatest Hits,1997,https://i.scdn.co/image/ab67616d0000b273d9e8bd0c2a94f5fc08d2ce4b,144026,35,classic uk pop,0.574,RCA Camden
2XdixZW9Bcfx5fDAgJHhpO,Boom Boom (Let's Go Back to My Room) - Rerecorded,Paul Lekakis,Boom Boom (Let's Go Back to My Room) [UK Chart Top 100 - No. 60],2010,https://i.scdn.co/image/ab67616d0000b2736a7ef776fa6646e299148be2,281420,21,hi-nrg,0.773,Music Manager
3h7rG6QXFWThb22v5CkBMk,International Smile,Katy Perry,PRISM (Deluxe),2013,https://i.scdn.co/image/ab67616d0000b273078cfcd17022e7fac7f59a1d,227820,0,pop,0.516,Universal Music Group
6oDPg7fXW3Ug3KmbafrXzA,Wrecking Ball,Miley Cyrus,Wrecking Ball,2013,https://i.scdn.co/image/ab67616d0000b2733889f04c48f6bf57649c282c,223240,0,pop,0.466,RCA Records Label
3fjA8feYyRg4wcxpNhyi73,Harley & Rose,The Black Sorrows,Harley and Rose,1990,https://i.scdn.co/image/ab67616d0000b2733a0f2a0b3d101100d2412e1c,234800,44,australian rock,0.641,Sony Music Entertainment
2PokM5DfJJW20jQOyVVxPJ,Change in Mood,Kids In The Kitchen,Shine,1985,https://i.scdn.co/image/ab67616d0000b2738ad0f30688510913ed47cbb1,225333,33,australian rock,0.385,WM Australia
3MIm1YYgQJYmrrZ9SSMtSh,Last Song,Edward Bear,Hard Core Logo II (Music From And Inspired By The Motion Picture),2011,https://i.scdn.co/image/ab67616d0000b273eee18227479a0b4a33ec7440,190266,19,classic canadian rock,0.513,Warner Music Canada
7nkOH6CQX02HDuXKWYuh1I,Anywhere For You,John Martin,Anywhere For You,2014,https://i.scdn.co/image/ab67616d0000b273cc67a741edd97113145be81b,213928,0,pop edm,0.533,Universal Music Group
6KqyD6IpWabsQMmAYpKJ4y,If I Could,1927,20... Ish Anniversary Edition,1988,https://i.scdn.co/image/ab67616d0000b2734c537bd4feebf90b1af2127e,221733,0,australian rock,0.687,Albert
4Dm8Fvuapc297EHBxkuc28,Black and Blue,Chain,The Very Best Of Chain,2007,https://i.scdn.co/image/ab67616d0000b273e20d3d7576e8e966bcace8d3,291266,21,australian rock,0.561,WM Australia
5ELRkzdzz0HvGpMDlfZHkV,Sign of the Times,Harry Styles,Sign of the Times,2017,https://i.scdn.co/image/ab67616d0000b273cf4c6008624aaa58c5ea049a,340706,1,pop,0.518,Columbia
3DzwsdqmeL60taVeshJ8WP,Have I the Right,The Honeycombs,The Best Of The Honeycombs,1993,https://i.scdn.co/image/ab67616d0000b2731922522992fca091e4cf98fa,178040,36,british invasion,0.368,Parlophone UK
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,2012,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,220946,75,pop,0.515,Capitol Records
25ZttbpeUKDOm3aghD2oBJ,I Kissed A Girl,Katy Perry,One Of The Boys,2008,https://i.scdn.co/image/ab67616d0000b27331cc26681b0164332fa26634,179640,58,pop,0.702,Capitol Records
5S4J5QVt1X0ZACiPOrOCoq,Happiness,Alexis Jordan,Alexis Jordan,2011,https://i.scdn.co/image/ab67616d0000b2733686cd552982079a7d5d13f0,243666,57,talent show,0.711,Star Roc/Roc Nation/Columbia
2FOPJIJvirxmqIVeAqeTx2,Why Don't You,Gramophonedzie,Why Don't You,2010,https://i.scdn.co/image/ab67616d0000b273f0a50b380fe66f8a931be071,171020,0,electro swing,0.774,Positiva/Virgin
4g1mUYce5ljbbacvCfAQVQ,Innocent Eyes,Delta Goodrem,Innocent Eyes,2003,https://i.scdn.co/image/ab67616d0000b273da57f76f2fc20c1ed0bede9b,233693,37,australian pop,0.553,Epic
6Amt2E3nanH9lhZnas9oOs,Run to Paradise,Choirboys,Big Bad Noise,1987,https://i.scdn.co/image/ab67616d0000b273a3a6751bbf9ebc1e966ecd5b,251586,59,australian rock,0.698,WM Australia
7wawEkN4nhPqSBWleGvdxa,You Took The Words Right Out of My Mouth (Hot Summer Night),Meat Loaf,Bat Out Of Hell,1977,https://i.scdn.co/image/ab67616d0000b2734111af27787499f6d8752e9f,304440,55,album rock,0.459,Cleveland International/ Epic/Legacy
7rihwQCra6hvN6cf68Etin,Early Warning,Baby Animals,Baby Animals (25th Anniversary - Deluxe Edition),1991,https://i.scdn.co/image/ab67616d0000b273ef4f54b93ce5c09e370f2beb,236106,38,australian rock,0.431,Bloodlines
7xmW8gsZgihBHkjHA3U8l7,"Girl, You'll Be a Woman Soon",Urge Overkill,Stull,1992,https://i.scdn.co/image/ab67616d0000b273ca6fadce250ed228ca04f9d3,189626,0,alternative rock,0.514,Touch and Go Records
3YlTwBFSI2kfMjGh1BWsEl,Mess Her Up,Amy Shark,Love Monster,2018,https://i.scdn.co/image/ab67616d0000b273d8b44ee2b3636fd5e9287eac,208240,44,australian pop,0.594,Wonderlick
1dnXuEuApvuVqQCn0v9McL,"Sitting, Waiting, Wishing",Jack Johnson,In Between Dreams,2005,https://i.scdn.co/image/ab67616d0000b273628dba01c669d89586967dc5,183720,66,neo mellow,0.766,Jack Johnson
3qyI5MwRs90QQO1ckWYZ3k,What It's Like,Everlast,Whitey Ford Sings The Blues,1998,https://i.scdn.co/image/ab67616d0000b273748268e7d22a9d9dc44f40ab,304306,0,post-grunge,0.652,Rhino
5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,1989,2014,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148,219200,69,pop,0.647,"Big Machine Records, LLC"
